3n2k1/b3qp2/p3p2Q/1p1pP3/1Pr3P1/P4KNP/1B5r/1R3R2 w - - 1 32,g3h5 h2h3 f3e2 c4e4 e2d1 h3d3,2182,crushing long middlegame
8/8/5B1p/3k3P/Pp1pp1P1/1PnK4/8/8 w - - 0 58,d3c2 d4d3 c2d2 c3b1 d2e3 d3d2 e3e2 e4e3,1891,advancedPawn crushing endgame veryLong
8/8/1p6/1P1p2p1/3Pp3/4Pq1k/3Q4/6K1 b - - 13 69,g5g4 d2h2,1068,endgame mate mateIn1 oneMove queenEndgame
2kr2r1/Qpp2p2/p2p3p/3P2q1/P1P5/1B1n3b/1P2R1PP/5RK1 b - - 2 25,h3g2 a7a8 c8d7 f1f7 g5e7 e2e7,1333,long mate mateIn3 middlegame queensideAttack
r1b2rk1/pp2ppnp/6p1/2p1q3/4N3/1P1P1BP1/P1PQ3P/2R2RK1 b - - 5 16,c8h3 d2h6 h3f1 e4g5,1770,advantage middlegame sacrifice short
8/6K1/3kp1RP/1p1p4/3P4/5rP1/8/3b4 b - - 0 44,f3f1 h6h7 f1h1 g6h6 h1h6 g7h6,1661,advancedPawn clearance crushing endgame long
1Rr1b1k1/5pp1/2P1pq1p/8/8/3BQ3/2P2PPP/rR4K1 w - - 3 26,b8c8 a1b1 d3f1 b1f1 g1f1 f6a1 e3e1 a1a6 f1g1 a6c8,1736,attraction crushing fork hangingPiece master masterVsMaster middlegame veryLong
r1bq1r1k/pp1nb1pp/2p1B3/3pN1B1/3Pn3/2N5/PPP2PPP/R2QK2R w KQ - 3 12,d1h5 d7e5 g5e7 d8e7,2013,crushing middlegame short
8/5p2/6k1/3pP3/3P4/8/7K/8 w - - 1 56,h2g3 g6g5 g3f3 g5f5,2057,crushing endgame pawnEndgame short zugzwang
6r1/2pk2bp/p1p1P1p1/5b2/2p2B2/2P2P2/Pr4PP/3RR1K1 b - - 0 22,d7e7 f4g5 g7f6 d1d7 e7e8 g5f6,2202,crushing deflection exposedKing long middlegame pin
5r1k/5RbP/2p1p1Q1/p1q3P1/P7/2Pp4/1B1K4/8 b - - 2 38,c5e5 f7f8 g7f8 g6g8,1370,endgame mate mateIn2 short
8/8/4k1p1/5P1p/5K1P/4N3/6P1/1b6 b - - 0 47,b1f5 e3f5 g6f5 f4g5,1171,crushing endgame short
6rk/1p2p3/1p2b2p/2p1n3/8/8/PPP2P2/R1BR3K w - - 0 28,d1e1 e6d5 f2f3 e5f3,2016,crushing endgame short
r2q1b2/ppp3pk/6rp/2P5/3P3P/2P3P1/P1Q2P2/R4RK1 b - - 0 21,d8h4 c2g6 h7g6 g3h4,896,advantage middlegame short
r5rk/p2p1p1p/1p2pP2/5pPQ/5P2/5R2/P3q2P/6K1 b - - 2 31,a8c8 h5h7 h8h7 f3h3 e2h5 h3h5 h7g6 h5h6,1437,attraction endgame mate mateIn4 sacrifice veryLong
r1bqk2r/pp2ppbp/2n3p1/1B6/3p1B2/2P1PN2/P4PPP/R2QK2R w KQkq - 0 10,c3d4 d8a5 e1f1 a5b5,1022,advantage fork opening short
8/5p1p/2k5/p1P2p2/1p1K1P2/6PP/P7/8 b - - 0 38,h7h5 d4c4 a5a4 c4b4,1650,crushing endgame pawnEndgame short zugzwang
5K1k/7p/4QP2/3pP3/2pbb3/6q1/8/8 b - - 0 54,g3g8 e6g8,811,endgame mate mateIn1 oneMove
8/8/3R4/2p1N1k1/1pP1PpP1/5Rb1/1P2K2r/7r w - - 5 43,e2d3 h1d1,806,endgame mate mateIn1 oneMove
7R/pp2r3/2p5/3p1p2/3Pk3/2P3P1/PP2K3/8 b - - 2 35,c6c5 h8h4 f5f4 h4f4,1189,endgame mate mateIn2 rookEndgame short
5rkr/4Qppp/pq6/3Rp3/8/8/P5PP/5R1K b - - 0 28,b6e6 e7e6 f7e6 f1f8 g8f8 d5d8 f8f7 d8h8,1929,attraction crushing endgame skewer veryLong
4R3/p2r4/6k1/5p2/8/5pP1/r4P1P/3R2K1 w - - 0 35,d1d7 a2a1 d7d1 a1d1 e8e1 d1e1,600,endgame long mate mateIn3 rookEndgame
3r2qk/pp4p1/2p2pQp/3PbB2/2P1R3/1P5P/P5P1/7K b - - 1 42,c6d5 e4h4 d8d7 f5d7,2064,crushing endgame short
3r4/4kp2/p2R2pp/P2KPp2/5P2/8/7P/8 w - - 3 44,d6d8 e7d8,1500,crushing endgame oneMove
8/7p/5kp1/8/pN6/7P/Pb4P1/6K1 b - - 2 35,f6e5 b4d3 e5d4 d3b2,767,advantage endgame fork short
4b3/7p/1N1Bp3/3pP1R1/4k3/8/3QpqPP/4R2K w - - 2 40,b6c4 f2f1 e1f1 e2f1q,1321,advancedPawn master mate mateIn2 middlegame promotion short
r1bq1rk1/p2n2bp/2p3p1/2pP1p2/4p3/2N4P/PPB2PP1/1RBQR1K1 b - - 0 16,c6d5 d1d5 g8h8 d5a8,1205,crushing fork opening short
8/1R6/k1P5/Pp1p4/7P/5K2/2r5/8 b - - 0 44,c2c6 b7b6 c6b6 a5b6,1085,crushing endgame master rookEndgame short
2q1B1k1/p4ppp/1p6/3p4/1Q1P1n2/4PbP1/P6P/1R2R1K1 w - - 0 25,b4e7 f4h3 g1f1 c8c4 e1e2 c4e2,1612,kingsideAttack long mate mateIn3 middlegame
r1bq1r1k/1p3ppp/p4n2/2b5/3N4/3BB2P/PP3PP1/R2Q1RK1 w - - 3 16,d1c2 c5d4 e3d4 d8d4,960,advantage middlegame short
4r1k1/p4p1p/5bp1/5q2/6N1/7P/r4B2/1R3QK1 b - - 5 37,h7h5 g4h6 g8g7 h6f5,1267,advantage fork middlegame short
1k5q/pp3p2/4Pp2/8/1P1pB3/P2P2b1/6P1/3Q1RK1 w - - 2 28,f1f3 h8h2 g1f1 h2h1 f1e2 h1g2 f3f2 g2f2,1248,deflection endgame mate mateIn4 veryLong
5rk1/6pp/2R3p1/P7/2N5/2r1P3/1p4PP/R5K1 w - - 0 30,a1b1 c3c1 b1c1 b2c1q,1190,advancedPawn endgame mate mateIn2 promotion short
7k/pp3p2/2p2nr1/3p4/3P1Qb1/2P2P2/PP4PP/4rNK1 b - - 0 27,g4e6 f4h4 h8g7 h4e1,1189,crushing endgame fork short
2rq2r1/1p2pk1p/6pB/p3Q3/3pR3/P4P1b/1P5P/R6K b - - 4 26,e7e6 h6g5 d8c7 e5f6,2133,crushing middlegame short
8/1R6/3P4/8/2p1kNK1/2r5/p7/8 w - - 0 54,d6d7 a2a1q d7d8q a1g1,1444,advancedPawn crushing endgame promotion short
5rk1/3B1ppp/1p6/4p3/3r4/6P1/PP3P1P/R1B3K1 w - - 0 22,d7b5 d4d1 g1g2 f8c8,1545,advantage endgame short
4r1k1/p3q1p1/1p1n2p1/6N1/4P2Q/1P6/P4PK1/7R b - - 4 33,d6f7 h4h7 g8f8 h7h8 f7h8 h1h8,1349,endgame long mate mateIn3 sacrifice
q5k1/5ppp/4p3/8/2Qp4/4P3/1P3PPP/6K1 w - - 0 26,c4d4 a8a1 d4d1 a1d1,707,backRankMate endgame mate mateIn2 queenEndgame short
2b4k/p5pp/5p2/1Q6/2Bp2P1/1P3P1K/P6P/4q3 b - - 0 38,h7h5 b5h5,1248,endgame mate mateIn1 oneMove
8/8/4r3/1K3kpp/8/7P/P1R5/8 w - - 0 49,c2c5 e6e5 b5b4 e5c5,758,crushing defensiveMove endgame rookEndgame short
5rk1/p4rpp/1pQ1p3/3pB3/3Pp3/2P1P3/P3RqPP/5K2 w - - 0 23,e2f2 f7f2 f1e1 f2f1 e1e2 f8f2,1058,endgame long mate mateIn3
r7/ppQn2kp/2p2qp1/3p1bN1/8/2P5/PP1N2PP/5RK1 w - - 4 20,c7d7 f5d7 f1f6 g7f6,1099,crushing middlegame short
r4rk1/pp6/2p4Q/3n2p1/3P4/6N1/PP3qPP/1BR4K b - - 1 26,f2f6 h6h7,1521,mate mateIn1 middlegame oneMove
5rk1/p7/1p2Pp1P/3P4/1K2Q3/2r4P/3N4/3q4 b - - 8 42,d1d2 e4g6 g8h8 g6g7,1256,endgame mate mateIn2 short
r3r1k1/1p4pp/p7/8/6p1/P3p3/1PP2NPP/1K3B1R w - - 0 24,f2g4 e3e2 f1e2 e8e2,965,advancedPawn crushing endgame short trappedPiece
2q3k1/1pn3b1/1Q2p1p1/5p1p/3P1P1P/P3P3/BPrNKBP1/7R w - - 1 29,d4d5 c2b2 b6c5 b7b6 c5c6 b2a2,1517,equality fork long middlegame
5rk1/4Rppp/8/p7/2Q2P2/5B1P/1q4PK/r7 b - - 1 31,b2c1 c4f7 f8f7 e7e8 f7f8 f3d5 g8h8 e8f8,1615,backRankMate deflection endgame mate mateIn4 pin sacrifice veryLong
4rrk1/1p1q2p1/p2b3p/3p1p2/3Pn3/2P1BQ1P/PP1N1PP1/R4RK1 w - - 0 17,d2e4 d5e4 f3h5 f5f4,2163,advantage middlegame short
4r1k1/Q4pp1/7p/8/4p3/2q1B3/P1P3PP/1R4K1 w - - 0 26,b1b8 c3e1,1335,endgame mate mateIn1 oneMove
8/8/1R6/p4p2/P1P1k1r1/1P6/8/1K6 w - - 0 36,b6b5 f5f4 b5b8 f4f3,1761,crushing endgame quietMove rookEndgame short
6k1/5pp1/p6p/8/3q4/1P1r1P1Q/P1r3PP/R2R2K1 w - - 1 33,g1h1 d3d1 a1d1 d4d1,863,endgame mate mateIn2 short
8/8/K1p2p1p/2k3pP/6P1/1P4P1/8/8 b - - 0 47,c5b4 a6b6 c6c5 b6c6 c5c4 b3c4,1330,crushing endgame long pawnEndgame zugzwang
6k1/2p2p2/pb2p2p/1p1rP1p1/1P4n1/2P3B1/1PN1KPbP/3R2N1 b - - 3 26,g2f3 g1f3 d5d1 e2d1,1333,advantage hangingPiece middlegame short
8/8/1KPk4/1P6/P7/8/1r6/8 b - - 0 64,b2b4 a4a5 b4g4 a5a6,2021,crushing endgame master quietMove rookEndgame short
r3k1r1/p2q1p2/b1pp1b2/4p2p/P3Pn2/2P1QN1P/1P1N1PPK/3R1BR1 w q - 12 22,f1a6 g8g2 h2h1 d7h3 f3h2 h3h2,1385,deflection long mate mateIn3 middlegame
r3r1k1/p1n2pp1/3pqb1B/8/5PNP/6Q1/PPP3P1/2K2R2 b - - 4 26,g7g6 f4f5 f6b2 c1b2,2230,equality middlegame short
6k1/2p2p2/6pp/4b3/8/5B1P/r5P1/5R1K b - - 1 30,f7f5 f3d5 g8g7 d5a2,969,advantage endgame fork short
8/p3b2p/1p6/4k1p1/1P4P1/P4KNP/8/8 b - - 2 36,e5d4 g3f5 d4c4 f5e7,926,crushing endgame fork short
k3n3/1p5p/pB4p1/8/P3n1B1/5R1P/6PK/3r4 b - - 8 40,e4f6 f3f6 e8f6 g4d1,1326,crushing discoveredAttack endgame short
r4r2/1pq3kp/p2p2p1/4pb2/4NPn1/1Q2PN2/PP1KB1P1/R6R b - - 0 20,f5e4 h1h7 g7h7 f3g5 h7g7 g5e6,2413,attraction crushing fork long middlegame sacrifice
r6k/p1p3Rp/1pn1N3/3p4/3P3q/P1Q1Br2/1PP4P/2K5 w - - 1 19,c3c6 h4e1,1314,mate mateIn1 middlegame oneMove
rn1qk2r/3nbp1p/2b1p1pB/3pP3/p2P2N1/1pP3NP/1PB1QPP1/R4RK1 w kq - 0 21,c2b3 a4b3 a1a8 c6a8,1458,equality hangingPiece middlegame short
8/8/R7/P1P1kr2/1r6/4p1P1/4KPR1/8 w - - 0 63,f2e3 b4b2 e2d3 b2g2,1017,advantage endgame rookEndgame short skewer
r1bq1k1r/pppp1Bpp/2n5/2bQ4/3pn3/2P2N2/PP3PPP/RNB1K2R b KQ - 2 8,d4c3 d5e4 c3b2 c1b2,1712,advantage hangingPiece opening short
rn2kbbr/pp3Rp1/2p1B2p/4P3/3q3n/2N5/PP4PP/R1B2Q1K b kq - 1 18,f8c5 c3b5 c6b5 c1e3 d4e5 e3c5,2734,crushing long opening sacrifice
2k4r/1p5p/pp3R1p/4p3/4P3/Pb3N1P/1P3PP1/2K5 w - - 0 24,f3e5 h8d8 f6f8 d8f8,1592,crushing endgame quietMove short
8/1p6/4pk2/p2p2pp/2rP4/P2K2P1/1P5P/3N4 b - - 0 38,f6f5 d1e3 f5f6 e3c4 d5c4 d3c4,1185,endgame equality fork long
8/2R2b2/6kp/6p1/Q4pP1/2pq3P/8/2K5 w - - 0 47,c7c6 g6g7 a4d1 d3e3 c1c2 e3e4,1854,crushing defensiveMove endgame exposedKing long
7r/3bkpb1/4p2p/N2p2P1/1P1P3P/P4q2/3Q1P2/2KR3R w - - 0 28,b4b5 f3a3 d2b2 a3a5,1222,advantage deflection middlegame queensideAttack short
r5k1/p1p4q/1p1p1r1R/2nP2p1/2PNbpP1/5P2/PPQ1B3/1K5R w - - 0 29,f3e4 f6h6 h1h6 h7h6,1198,advantage middlegame short
5rk1/4b1pp/3p4/3Pp3/P1B2p1n/5P1q/7r/R2Q1RBK w - - 0 25,g1h2 h3g2,982,mate mateIn1 middlegame oneMove
r3k3/1b1p4/pp1B2p1/2p1RpN1/5P2/4K3/8/5q2 b - - 3 51,e8d8 g5f7 d8c8 e5e8,1286,endgame mate mateIn2 short
r3k2r/pR1n1p1p/4pnp1/4N3/2pP4/q1P5/P1P1Q1PP/5RK1 b kq - 0 18,a3d6 b7d7 f6d7 e5f7,2180,advantage attackingF2F7 middlegame short
5r1k/6p1/2QBB2p/3Pb1q1/4p3/4P1p1/1P3P1P/2R3K1 w - - 0 35,f2g3 g5e3 g1g2 f8f2 g2h3 f2h2 h3h2 e3g3 h2h1 g3h2,2256,attraction mate mateIn5 middlegame sacrifice veryLong
8/1p3rp1/p1p2k2/3pR1p1/3P1rP1/1P1R1PKP/1P6/8 b - - 6 37,f4d4 e5f5 f6g6 d3d4,1459,crushing endgame hangingPiece intermezzo rookEndgame short
r3k1r1/1pp2p1p/p1n1b3/3q1p2/B2P4/5N2/PP1Q1PPP/2R1R1K1 w q - 2 17,c1c5 d5f3 a4c6 b7c6,1665,advantage middlegame pin short
7R/pR5p/2p1prpk/5p2/P2r1P2/3P4/6PP/6K1 b - - 5 35,h6h5 b7h7 h5g4 h7h4,1763,endgame mate mateIn2 rookEndgame short
r5k1/3nqpp1/b1p1p2p/1p1pP3/3P4/2P5/2QN1PPP/1B3RK1 b - - 8 23,c6c5 c2h7 g8f8 h7h8,1012,kingsideAttack mate mateIn2 middlegame short
1r3r1k/1b1P2pp/1p1pq3/8/8/3Q2P1/PP1P1P1P/R1B2RK1 w - - 0 23,b2b3 b7f3 c1b2 e6h3 d3f3 f8f3,2485,advantage long middlegame quietMove
8/4q1k1/p3p2n/Pp1pP1p1/1PpP1nP1/2P1QNK1/6B1/8 b - - 5 33,e7f7 f3g5 f4g2 g3g2,1738,advantage endgame short
rnb2rk1/p4pb1/2pp2p1/qp2p1NN/4P2P/3B1Q2/P1P1KPP1/1R5R b - - 0 17,g6h5 f3h5 c8g4 h5g4,1276,crushing middlegame short
1k4r1/1p4q1/2p5/4RQ2/P4P2/1P1P2r1/2P3KP/4R3 w - - 0 42,h2g3 g7g3 g2f1 g3f3,1253,endgame mate mateIn2 short
8/ppp4R/1b3p2/1n3k2/8/4P3/5PPP/6K1 b - - 0 28,a7a5 h7h5 f5g6 h5b5,723,advantage endgame short skewer
8/7n/p2p1kp1/P1pP4/2P2PK1/8/3N4/8 b - - 0 38,h7f8 d2e4 f6e7 g4g5,1241,crushing endgame knightEndgame short
3rk3/1pq1bp2/p4np1/3p1P2/3Q4/2N1B2r/PPP5/2K2RR1 b - - 0 22,e7c5 d4c5 c7c5 e3c5,1858,crushing middlegame short
rn1q1k1r/p1pbp3/1p1p1n1p/3P2pQ/2PP1p2/2NB2B1/PP3PPP/R4RK1 w - - 2 14,h5f3 d7g4 f3g4 f6g4,1524,crushing middlegame short trappedPiece
rnb2r2/pp4k1/3b1p1p/3BN2q/3P1BpP/8/PPPQ2P1/5RKR w - - 0 17,e5c4 d6f4 d2f4 h5d5,1370,advantage middlegame short
r1r3k1/p3pp1p/3pbnpQ/1p2n1N1/2P1P3/2N1q2P/PP2B1P1/1K1R1R2 b - - 3 17,e6c4 e2c4 e3g5 h6g5,2363,crushing master middlegame short
r2qkb1r/pQp2ppp/5n2/1N1pNb2/3P4/8/PP2PPPP/n1BK1B1R b kq - 1 10,f8d6 b5d6 d8d6 b7a8,1593,crushing opening short
3rk1r1/7p/2p1P3/1p6/5B1n/N1P4q/PP3QP1/R3R1K1 w - - 1 32,e1e2 h4f3 f2f3 h3f3,1944,advantage middlegame pin short
3r1rk1/1p3pp1/p6p/P2np3/8/1P2QNqP/2P3P1/3RR1K1 w - - 0 28,e3e5 d5f4 e5f4 g3f4,1648,crushing middlegame short
q4rk1/2p2pp1/3p1b1p/P1P1nP2/6P1/1Q5P/1B6/3R1R1K w - - 1 38,h1h2 f8b8 b3b8 a8b8,1854,crushing middlegame short
7r/8/3Pk3/p3P2p/2K3p1/P5P1/7R/8 b - - 0 51,e6e5 d6d7 h8d8 h2h5,2043,advancedPawn crushing endgame rookEndgame short
2r1k2r/1p3ppp/1q3b2/3P3Q/4p3/1N1BP2P/K1P3P1/3R1R2 w k - 0 22,d3e4 c8a8 a2b1 a8a1,1657,mate mateIn2 middlegame pin short
2r3k1/1p3pbp/p5p1/q2p4/PQ3P2/8/1P1P2PP/1RB1rRK1 w - - 5 22,b4a5 g7d4 g1h1 e1f1,1458,backRankMate deflection mate mateIn2 middlegame short
3r3r/1p1k1pp1/1B3n2/1n2p2p/4P3/2qP1R2/4B1PP/R4QK1 b - - 0 23,d8c8 d3d4 c3d4 b6d4,1636,crushing middlegame short
2kr4/ppp1b3/4pn2/7p/1q2P3/1P1N4/P1Pr1PPP/R1Q1R1K1 b - - 2 19,b4d4 c1d2,801,advantage hangingPiece middlegame oneMove
r1bk4/p1pp2p1/1p1b3p/3NpR2/4P3/3P2P1/PPPq2PP/5R1K b - - 4 18,c7c6 f5f8 d6f8 f1f8,775,mate mateIn2 middlegame sacrifice short
2k4r/1p5p/p1p2n2/2np4/1Q2rN2/2P5/PP2BqPP/1K1R3R w - - 6 23,f4d3 c5d3 e2d3 e4b4,1909,crushing middlegame short
r1bqkb1r/pppp1ppp/2n2n2/4p3/2B1P3/5N2/PPPP1PPP/RNBQK2R w KQkq - 4 4,c4f7 e8f7,1094,advantage hangingPiece oneMove opening
3q1r2/1r2ppbk/6pp/1ppP1b2/2n4P/4BNP1/1P2RPB1/2Q1R1K1 b - - 1 25,d8d5 f3g5 h6g5 g2d5,1442,crushing discoveredAttack master middlegame short
r3k2r/pppq1ppp/2np4/2bPp3/4P1b1/3P1N2/PP2BPPP/R1BQ1RK1 b kq - 0 9,c6d4 f3d4 g4e2 d4e2,1506,advantage middlegame short
3r2k1/1QR2pp1/7p/8/8/6P1/q3rP1P/5RK1 w - - 2 28,c7f7 a2f7 b7f7 g8f7,1431,crushing endgame short
r1b2rk1/p3bppp/2p1pn2/3pN1B1/5P2/2qB1Q2/P1P3PP/R4RK1 b - - 5 14,h7h6 d3h7 f6h7 f3c3,1658,advantage discoveredAttack middlegame short
r2q1rk1/pp3ppp/3bbn2/3p4/3Pp3/1B2P2P/PB2NPP1/RN1QK2R w KQ - 0 13,b2a3 d6a3 b1a3 d8a5 d1d2 a5a3,1459,equality fork long opening
Q5k1/5bpp/p3p3/5p2/1p1P1BPP/4P3/3n1PK1/2q5 b - - 4 36,f7e8 a8e8,686,endgame hangingPiece mate mateIn1 oneMove
1r2n3/5q1k/3pR1b1/p1pP2Pp/2P1B3/2Q1P2P/P7/6K1 b - - 4 35,b8b1 e4b1 f7e6 d5e6,1738,crushing master masterVsMaster middlegame short
6k1/3r1p1p/5pn1/8/R7/P4N2/5PPP/3r1RK1 w - - 1 29,f1d1 d7d1 f3e1 d1e1,600,backRankMate endgame mate mateIn2 short
r3k1nr/1pp1bp2/p2p2q1/3Pp2p/2B1Pp2/2N2P1P/PPP2QP1/R5RK b kq - 3 17,e7h4 f2h4 g6g3 h4g3,987,advantage hangingPiece middlegame short
r2q1rk1/pppb1pbp/2np1np1/6B1/2BNP3/2N5/PPPQ1PPP/R4RK1 w - - 8 10,g5h6 g7h6 d2h6 c6d4,1836,advantage middlegame short
r1b1kbnr/pp1Bq2p/6p1/4Q3/3Pp3/8/PP3PPP/RNB1K2R b KQkq - 0 11,c8d7 e5h8 e7g7 h8g7,1232,advantage hangingPiece opening short
8/7p/4PBp1/8/1k6/n5P1/5K2/8 b - - 0 44,a3b5 f6e5 b4c5 e6e7,1991,advancedPawn crushing endgame quietMove short
6k1/1p1b3p/pq2pr2/3p4/1PrP3b/P1NQB2K/5P1P/2R1R3 b - - 1 22,h4f2 e3f2 e6e5 h3g2 f6f2 g2f2,1671,equality long middlegame
5Q2/2rq2pk/4N2p/8/pP2p3/4P3/PP3PPP/3R2K1 w - - 5 33,d1d7 c7c1 d7d1 c1d1,1030,backRankMate endgame mate mateIn2 short
6k1/1p2qp1p/3p4/3B1bP1/1BP3n1/PP4P1/R4P1r/3Q2K1 w - - 3 30,d1c1 f5e4 f2f3 h2a2,1963,crushing middlegame short
r1bqr1k1/pp3ppp/2p2nn1/6B1/3PP3/2NB4/PPQ1N1Pb/4RRK1 w - - 0 15,g1h2 f6g4 h2g1 d8g5,1384,advantage discoveredAttack middlegame short
6k1/p1p3p1/1P1p2qp/3Pp3/2P5/2P4P/1R1Q1rr1/5R1K w - - 0 26,f1f2 g2g1 h1h2 g6g3,1277,endgame mate mateIn2 short
2kr3r/pp3pp1/2np4/8/2P5/2N2Pnq/PP2NK1P/R2QR3 w - - 0 19,e2g3 h3h2,917,crushing middlegame oneMove
1r4k1/p4ppp/8/3B4/3b4/7P/P1R2PP1/6K1 w - - 0 28,c2c7 b8b1 g1h2 d4e5 g2g3 e5c7,1056,crushing endgame fork long master
rn5r/pp3k1p/2p2ppQ/4p3/P1p3b1/1qB2BP1/1P1R1K1P/3R4 b - - 9 23,g4f3 f2f3 b3d1 d2d1,1830,crushing middlegame short
8/5Rp1/4p2p/4P3/3k4/6KP/3r2P1/8 b - - 0 44,g7g5 f7d7 d4e3 d7d2 e3d2 g3g4 d2e3 g4h5 e3f4 h5h6 f4e5 h6g5,1783,crushing endgame rookEndgame veryLong
2r2r2/5p1k/p3pPbp/3pQ1p1/3P2NP/2q5/P5P1/R4RK1 b - - 2 31,g5h4 e5f4 c3d4 f4d4,1901,crushing master middlegame short
8/8/4k3/2K1P3/5rp1/7P/4R3/8 w - - 0 48,h3h4 g4g3 e2g2 f4g4 h4h5 e6e5,2010,clearance crushing endgame long rookEndgame
r2k2Q1/ppp3bp/2n5/8/3P1pq1/8/PPP3P1/4R1K1 b - - 1 22,d8d7 g8d5 d7c8 e1e8 c6d8 d5d8,2108,endgame long mate mateIn3
r1q2r2/2p2pkp/3p2p1/p2Pp3/4P3/1P1P1N1b/P2QNP2/R4RK1 w - - 0 21,f1c1 c8g4 e2g3 g4f3,1037,advantage fork middlegame short
4r1k1/5pp1/p2rp2p/q4P2/3pRBPb/2pP1P2/2P1Q1KP/7R b - - 2 29,d6b6 f4c7 a5c5 c7b6,1496,advantage master middlegame short
r4rk1/1pb2ppp/p3p3/6B1/QP1nN3/P5Pb/5P1P/R3R1K1 w - - 0 19,a1d1 b7b5 d1d4 b5a4,1732,equality middlegame short trappedPiece
8/1P3r2/2K4k/7p/8/8/5p2/5R2 b - - 2 53,f7f8 f1f2 f8f2 b7b8q,1534,advancedPawn crushing deflection endgame promotion rookEndgame short
r1b2rk1/ppp2ppp/2n2n2/1N6/1q6/8/PPPBBPPP/R2Q1RK1 b - - 1 12,b4b2 d2c3 b2c3 b5c3,1473,crushing opening short trappedPiece
2Rr2k1/pp1Prppp/8/1P6/P4b2/6NP/6K1/3R4 b - - 2 34,e7d7 c8d8 d7d8 d1d8,1046,backRankMate endgame mate mateIn2 short xRayAttack
8/8/4p3/R1r2p2/K3k1p1/1P2P1P1/P6P/8 b - - 0 47,c5a5 a4a5 e4e3 b3b4 e6e5 b4b5,879,crushing defensiveMove endgame long master quietMove
r1b2r1k/2q3p1/p2b4/8/4QpP1/5N1P/PPP5/2KR2R1 w - - 0 25,e4a8 c8b7 a8a7 b7f3 a7c7 d6c7,2099,advantage interference long middlegame
8/2p1kp1p/pr2p3/B7/3N1P2/1P1nP2b/P6P/R5K1 b - - 6 27,b6b8 d4c6 e7d6 c6b8,997,crushing endgame fork short
4R1rk/5Qp1/n6p/p1p4N/2P5/7P/5PPK/1q6 b - - 5 40,g8e8 f7g7,1438,endgame mate mateIn1 oneMove
2k5/ppp3pp/4r3/4np2/2q2P2/2P1Q2B/P5R1/RN1rN1K1 w - - 0 23,h3f5 d1e1 e3e1 e5f3 g1h1 f3e1 b1d2 c4d5 f5e6 d5e6,2188,attraction crushing exposedKing fork middlegame pin sacrifice veryLong
r1b2rk1/1p3pb1/p2p2p1/3P4/B3PB1p/2N4n/PP3nPP/RQ3RNK w - - 1 22,f1f2 h3f2,821,hangingPiece kingsideAttack mate mateIn1 middlegame oneMove smotheredMate
r5k1/4ppbp/3q2p1/2Qb4/3P4/3NB3/R4PPP/5RK1 b - - 0 20,a8a2 d3b4 d6c5 d4c5 d5e6 b4a2,2550,advantage long middlegame
r7/pp1b1q2/2k5/8/4B3/P1P1P1Q1/3K2P1/8 b - - 10 37,c6c5 g3c7 d7c6 c7f7,2065,crushing endgame short
5bk1/3P1pp1/7p/p3rP2/2Q4P/B7/5qP1/2R4K b - - 0 39,e5e1 c1e1 f2e1 h1h2 f8a3 d7d8q,1390,advancedPawn crushing endgame long promotion
6k1/pp4p1/q1p1r3/P2p4/8/N1B5/2PQ2PP/1R3r1K w - - 1 29,b1f1 a6f1,689,endgame mate mateIn1 oneMove
2rq1rk1/N3bppp/5n2/p1np4/5B2/5N2/P4PPP/R2QR1K1 b - - 7 17,c8a8 a7c6 d8d7 c6e7,1144,advantage opening short
r1b3k1/5ppp/p2q4/1ppN3r/3nP3/5P2/PP1Q2PP/R2B1RK1 w - - 2 19,d2f4 h5d5 f4d6 d5d6,1757,crushing middlegame short
r3r1k1/pb3pbp/2pp2p1/q7/2PN1B2/1P1Q3P/P4PP1/3RR1K1 w - - 6 19,f4d6 e8e1 d1e1 a5e1,1169,crushing kingsideAttack middlegame short
5k2/7K/8/4nPP1/8/8/8/8 b - - 2 60,f8f7 g5g6 f7e7 f5f6 e7f6 g6g7 f6f5 g7g8q,2487,advancedPawn crushing endgame exposedKing knightEndgame promotion veryLong
r1r1b1k1/4bppp/2pp1n2/q3p3/P1P1P3/B1NQ1P2/3N2PP/R1R4K w - - 0 22,a3d6 e7d6 d3d6 c8d8,2180,advantage master middlegame short
2r5/p1k5/5p1Q/3p2p1/2p5/n4NP1/PP3PP1/Kq2R3 w - - 8 37,e1b1 a3c2,971,endgame mate mateIn1 oneMove smotheredMate
1r4k1/4pQb1/p3P3/2p5/2pq3P/8/PP1N4/2K2R2 b - - 4 32,g8h7 f1f5 d4h4 f5h5 h4h5 f7h5,2213,crushing endgame exposedKing fork long
8/2q2k2/2p1p1pp/5p2/2P2KPP/1PQ2P2/8/8 w - - 1 47,c3e5 g6g5 h4g5 h6g5 f4e3 c7e5,1388,crushing endgame long queenEndgame
3r1b1r/ppk5/2p4p/2n1p1p1/2P1N1P1/3P4/PP1B1PP1/R4RK1 w - - 1 19,b2b4 c5e4 d3e4 d8d2,1458,capturingDefender crushing middlegame short
1q5k/6p1/1p4rp/4r3/1P3p2/1Q5P/5PP1/2R1R1K1 b - - 3 39,e5g5 b3f7 h8h7 e1e8 g5g2 g1h1 b8e8 f7e8,2182,crushing endgame veryLong
